,brand_name,Ton,Electricity_Stars,ratings,no_of_ratings,discount_price,actual_price,more_inf0,image,link
386,Carrier,1.0,3,3.4,4,40756.01,40756.01,"['Emperia', 'CXI', 'Inverter', 'Split', 'AC', '(24', 'K', 'CAI12EN3R39F0+CI123R3CH90,', 'White)']",https://m.media-amazon.com/images/I/41VW60WbyPL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Emperia-Inverter-CAI12EN3R39F0-CI123R3CH90/dp/B09W2B2T17/ref=sr_1_390?qid=1679134258&s=kitchen&sr=1-390
387,Havells-Lloyd,1.5,3,4.0,21,40756.01,40756.01,"['Window', 'AC', '(LW19B32MR', 'White)']",https://m.media-amazon.com/images/I/81do7uBtw9L._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Window-Copper-LW19B32MR-White/dp/B085J3FLFX/ref=sr_1_391?qid=1679134258&s=kitchen&sr=1-391
388,Voltas,Venture,Tower,3.2,5,99750.0,128900.0,"['(3', 'Ton', 'White)']",https://m.media-amazon.com/images/I/31jhpl4GmPL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Venture-Slimline-Tower-Ton/dp/B00LWRFNWK/ref=sr_1_392?qid=1679134258&s=kitchen&sr=1-392
389,Havells-Lloyd,1.5,3,4.6,11,40756.01,40756.01,"['Window', 'AC', '(GLW18B32WAZS)', '(White)']",https://m.media-amazon.com/images/I/71uR1emAVoL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-1-5-Star-Window-GLW18B32WAZS/dp/B091FG3SC9/ref=sr_1_393?qid=1679134258&s=kitchen&sr=1-393
390,Onida,1.5,5,4.0,6,42451.0,58390.0,"['Inverter', 'Split', 'AC', '(Copper', 'IR185ONX', 'ONYX)']",https://m.media-amazon.com/images/I/31n0ZAZKquL._AC_UL320_.jpg,https://www.amazon.in/Onida-Inverter-Split-Copper-IR185ONX/dp/B079XFMB2P/ref=sr_1_394?qid=1679134258&s=kitchen&sr=1-394
391,Carrier,12K,Cx,5.0,1,40756.01,40756.01,"['Ton', '3', 'Star', 'Window', 'AC', '(Copper', 'Condenser,', 'CAW12EC3R31F1,', 'White)']",https://m.media-amazon.com/images/I/61mB--ZAdRL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Estrella-Window-Condenser-CAW12EC3R31F1/dp/B09Z9D2SY3/ref=sr_1_395?qid=1679134258&s=kitchen&sr=1-395
392,Ogeneral,2,5,2.5,5,77890.0,85260.0,"['Split', 'Inverter', 'AC', '-', 'White', '(ASGG24CGTB,', 'Copper', 'Condenser)']",https://m.media-amazon.com/images/I/61lTN0lYAgL._AC_UL320_.jpg,https://www.amazon.in/Ogeneral-Ton-Star-Split-Inverter/dp/B08DM5GMYX/ref=sr_1_396?qid=1679134258&s=kitchen&sr=1-396
393,Blue,Star,Ton,4.5,2,39890.0,64990.0,"['Star', 'Inverter', 'Split', 'Ac', '(Copper,IA318YKU,', '2022,', 'White)']",https://m.media-amazon.com/images/I/513VXDZb3JL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Copper-IA318YKU/dp/B09RFDQJSX/ref=sr_1_397?qid=1679134258&s=kitchen&sr=1-397
394,Daikin,1.5,3,4.0,3,40990.0,58400.0,"['Inverter', 'Split', 'AC', '(DTKL50,', 'White)']",https://m.media-amazon.com/images/I/61+ky9zVBZL._AC_UL320_.jpg,https://www.amazon.in/Daikin-1-5-Ton-Inverter-Condition/dp/B07PB2S7QV/ref=sr_1_398?qid=1679134258&s=kitchen&sr=1-398
395,LG,1.5,3,3.6,98,40756.01,45990.0,"['Dual', 'Inverter', 'Split', 'AC', '(JS-Q18ATXD,', 'White)']",https://m.media-amazon.com/images/I/61rfCYzUFqL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-JS-Q18ATXD-White/dp/B01MT8GG9X/ref=sr_1_399?qid=1679134258&s=kitchen&sr=1-399
396,Daikin,1,3,5.0,1,34950.0,48200.0,"['Inverter', 'Split', 'AC', '(F/A/DTKL35U)']",https://m.media-amazon.com/images/I/21b8Ipv6B9L._AC_UL320_.jpg,https://www.amazon.in/Daikin-Star-Inverter-Split-DTKL35U/dp/B09W93JQYJ/ref=sr_1_403?qid=1679134258&s=kitchen&sr=1-403
397,Panasonic,1.5,Inverter,3.9,8,40756.01,40756.01,"['Star', 'Copper', '2022', 'Model,', 'CS/CU-KU18YKY-1', '(R-32)', 'Split', 'AC', '(White),']",https://m.media-amazon.com/images/I/41EIaS+Ae4L._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Inverter-Copper-CS-CU-KU18YKY-1/dp/B09TJBPHZR/ref=sr_1_404?qid=1679134258&s=kitchen&sr=1-404
398,Blue,Star,Ton,4.0,4,40756.01,40756.01,"['Star', 'Inverter', 'Split', 'AC', '(Copper,', 'IA318YLU,', '2022,', 'White)']",https://m.media-amazon.com/images/I/513VXDZb3JL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Copper-IA318YLU/dp/B09RG2JKK9/ref=sr_1_405?qid=1679134258&s=kitchen&sr=1-405
399,OGeneral,AXGB24BAWA,Ton,3.5,4,49150.0,54740.0,"['Star', 'Window', 'AC', '(Copper,', 'Clean', 'Air', 'Filter,', '2021', 'White)']",https://m.media-amazon.com/images/I/81pKEL+7ZGL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-AXGB24BAWA-Window-Copper-Filter/dp/B09G1B3XJ7/ref=sr_1_406?qid=1679134258&s=kitchen&sr=1-406
400,LG,1.5,5,4.1,17,47890.0,74990.0,"['Inverter', 'Split', 'AC', '(MS-Q18GWZD,', 'White)']",https://m.media-amazon.com/images/I/51LWOgExwSL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-MS-Q18GWZD-White/dp/B08VCZLDSD/ref=sr_1_407?qid=1679134258&s=kitchen&sr=1-407
401,Voltas,1,3,3.8,245,40756.01,40756.01,"['Window', 'Air', 'Conditioner', 'WAC', '123', 'LZF', 'for', 'Home/Office']",https://m.media-amazon.com/images/I/71ovlk0vAwL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Star-Window-Conditioner-Office/dp/B08CVTBDMJ/ref=sr_1_408?qid=1679134258&s=kitchen&sr=1-408
402,Livpure,1,3,3.4,3,37990.0,38990.0,"['Wi-Fi', 'Inverter', 'Split', 'AC', '(Copper,', 'EGAPA', 'Filter,', '2019', 'Model,', 'HKS-IN12K3S19A', 'White)']",https://m.media-amazon.com/images/I/51nrpDK+crL._AC_UL320_.jpg,https://www.amazon.in/Livpure-Ton-Star-Split-AC/dp/B085M4NLCP/ref=sr_1_409?qid=1679134258&s=kitchen&sr=1-409
403,Havells-Lloyd,1.5,3,3.8,245,40756.01,40756.01,"['Window', 'AC', '(Copper', 'Clean', 'Air', 'Filter,', '2021', 'Model,', 'GLW18B32WCEW,', 'White)']",https://m.media-amazon.com/images/I/71tewQ9Wk3L._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Window-Copper-Filter-GLW18B32WCEW/dp/B09TFMRB9V/ref=sr_1_410?qid=1679134258&s=kitchen&sr=1-410
404,TCL,1,3,3.0,7,33990.0,40990.0,"['Fast', 'Cooling,', 'Wifi,', 'AI', 'Inverter', 'Split', 'AC(Copper,Gentle', 'Breeze,', 'Air', 'Purification', 'Technology,', '2021', 'Model,', 'O...']",https://m.media-amazon.com/images/I/61e5dZul5cL._AC_UL320_.jpg,https://www.amazon.in/TCL-Purification-Technology-TAC-12CSD-TPV3S/dp/B095KTVFWK/ref=sr_1_411?qid=1679134258&s=kitchen&sr=1-411
405,LG,1.5,3,3.7,18,38990.0,55990.0,"['Inverter', 'Split', 'AC', '(Copper', 'KS-Q18ENXA', 'White)']",https://m.media-amazon.com/images/I/41+e7MCurZL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-KS-Q18ENXA/dp/B07MYXRVRG/ref=sr_1_412?qid=1679134258&s=kitchen&sr=1-412
406,Blue,Star,Ton,3.7,17,34810.0,36000.0,"['Star', 'Split', 'AC', '(BI-3HW12AATX,', 'White)']",https://m.media-amazon.com/images/I/51xv0P0PPYL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Split-Aluminium-BI-3HW12AATX/dp/B078VNZ72S/ref=sr_1_413?qid=1679134258&s=kitchen&sr=1-413
407,Voltas,All,1.5,3.0,1,40756.01,40756.01,"['3', 'star', 'Split', 'AC,', '(Copper', '183', 'DZR,', 'White)']",https://m.media-amazon.com/images/I/31yUMnl4+RL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Weather-Copper-183-DZR/dp/B09YMH95PF/ref=sr_1_414?qid=1679134258&s=kitchen&sr=1-414
408,TOSHIBA,1.5,5,3.6,3,59815.0,80500.0,"['Antibacterial', 'Coating,', 'Dust', 'Filter,', 'Air', 'Purification,', 'Dehumidifier', 'Split', 'System', 'AC', '(Copper,', 'Inverte...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51ZVfprkKKL._AC_UL320_.jpg,https://www.amazon.in/TOSHIBA-Inverter-Copper-RAS-18ZKCV5G-INT-RAS-18ZACV5G-INT/dp/B08YNS9WJS/ref=sr_1_412?qid=1679134259&s=kitchen&sr=1-412
409,Carrier,1.5,5,3.8,245,40756.01,40756.01,"['Inverter', 'Split', 'AC', '(Copper,', '18K', '5', 'STAR', 'DURAFRESH', 'CXI,PM2.5', 'filter,', '2022', 'Model,R32,White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61cFheYtnVL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-Copper-DURAFRESH-CXI/dp/B09Z2YN59L/ref=sr_1_413?qid=1679134259&s=kitchen&sr=1-413
410,Godrej,1.5,5,4.2,4,40756.01,40756.01,"['Inverter', 'Split', 'AC', '(Copper', '2022', 'Model,', 'AC', '1.5T', 'GIC', '18PGC5-WVA']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31MTT3OpP0L._AC_UL320_.jpg,https://www.amazon.in/Godrej-Inverter-Copper-GIC-18PGC5-WVA/dp/B09SGCP7Y5/ref=sr_1_414?qid=1679134259&s=kitchen&sr=1-414
411,Haier,1.5,4,4.0,1,40756.01,40756.01,"['Triple', 'Inverter', 'Split', 'AC', '(Copper,', 'High', 'Density', 'Filter,', 'Self', 'Clean', 'Technology-', '2021', 'Model,', 'HSU18C-NMW4...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51pM3hEmPQL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Technology-HSU18C-NMW4B-INV/dp/B09B2G71RK/ref=sr_1_415?qid=1679134259&s=kitchen&sr=1-415
412,Blue,Star,Ton,3.0,2,40756.01,40756.01,"['Star', 'Fixed', 'Speed', 'Split', 'AC', '(Copper,', 'FS318DLTU,', '2021,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/218Av8sUHCS._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Fixed-Copper-FS318DLTU/dp/B08WLPN5TM/ref=sr_1_416?qid=1679134259&s=kitchen&sr=1-416
413,TOSHIBA,1.8,3,3.0,1,40756.01,40756.01,"['Split', 'AC', '(Copper,', 'RAS-24J2KG-IN/RAS-24J2AG-IN,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61w75R+gZOL._AC_UL320_.jpg,https://www.amazon.in/TOSHIBA-Split-Copper-RAS-24J2KG-RAS-24J2AG/dp/B08KQR97BK/ref=sr_1_417?qid=1679134259&s=kitchen&sr=1-417
414,Livpure,2,3,4.3,4,53240.0,79990.0,"['Wi-Fi', 'Inverter', 'Split', 'AC', '(LPS', '-IN24K3SW-A20,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51sL6CJ1a9L._AC_UL320_.jpg,https://www.amazon.in/Livpure-Inverter-Copper-LPS-IN24K3SW-A20/dp/B08HRF8SDT/ref=sr_1_418?qid=1679134259&s=kitchen&sr=1-418
415,Ogeneral,2,3,4.2,3,75900.0,77900.0,"['Split', 'AC', '(ASGA24FUTC)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51owdwuW8zL._AC_UL320_.jpg,https://www.amazon.in/Ogeneral-2T-3-Star-ASGA24FUTC/dp/B07RKWG4PG/ref=sr_1_419?qid=1679134259&s=kitchen&sr=1-419
416,LG,1.5,3,4.0,23,52664.0,53490.0,"['Inverter', 'Split', 'AC', '(Copper', 'JS-Q18TUXD1', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41ZPfds15aL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-JS-Q18TUXD1/dp/B07997WRFX/ref=sr_1_420?qid=1679134259&s=kitchen&sr=1-420
417,Hitachi,2.0,2,2.8,15,40756.01,40756.01,"['Window', 'AC', '(Copper,SUMMER', 'RAV222HUD', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91ytEb4X1cL._AC_UL320_.jpg,https://www.amazon.in/Hitachi-Window-Copper-SUMMER-RAV222HUD/dp/B00LHO9V3K/ref=sr_1_421?qid=1679134259&s=kitchen&sr=1-421
418,Panasonic,1.0,Inverter,5.0,1,40756.01,40756.01,"['Star', 'Copper', '2022', 'Model,', 'CS/CU-KU12YKY-1', '(R-32)', 'Split', 'AC', '(White),']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51X2VosEFoL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Inverter-Copper-CS-CU-KU12YKY-1/dp/B09YYMJFT3/ref=sr_1_422?qid=1679134259&s=kitchen&sr=1-422
419,Voltas,1.5,5,3.3,3,39190.0,62990.0,"['Inverter', 'Split', 'AC', '(Copper,', '2022', 'Model,185V', 'CAZZ,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31MkKeu9dtL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Split-Copper-Model/dp/B09W5WRS1R/ref=sr_1_423?qid=1679134259&s=kitchen&sr=1-423
420,Samsung,1.5,4,3.8,245,41990.0,66990.0,"['Windfree', 'Technology,', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '5-in-1', 'Cooling', 'Mode,', 'Anti', 'Bacteria', 'Filt...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81coTSQ3YYL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Windfree-Technology-Convertible-AR18BY4ARWK/dp/B09SHWLYC6/ref=sr_1_427?qid=1679134259&s=kitchen&sr=1-427
421,Voltas Venture i Cassette 3Ph Scroll SAC(C2-N),(3,,3.8,245,102800.0,120490.0,[],https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31T3b2PPw4L._AC_UL320_.jpg,https://www.amazon.in/Voltas-3-0T-Venturei-Casst-3PhScroll-SAC-Voltas-Venture-i-Cassette-3Ph-Scroll-SAC-C2-N-Ton/dp/B00LWRR2OW/ref=sr_1_428?qid=1679134259&s=kitchen&sr=1-428
422,Carrier,Emperia,18K,1.0,2,40756.01,40756.01,"['Ton', '3', 'Star', 'Hybridjet', 'Inverter', 'AC', 'with', 'Flexicool', 'Technology', '(White)(CAI18EN3R30F1)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51b7FWXvuoL._AC_UL320_.jpg,https://www.amazon.in/Carrier-18K-Hybridjet-Technology-CAI18EN3R30F1/dp/B09Y255Y4H/ref=sr_1_429?qid=1679134259&s=kitchen&sr=1-429
423,Haier,Frost,Inverter,5.0,2,40756.01,40756.01,"['AC', 'with', '5', 'in', '1', 'easy', 'convertible', '(1.6', 'Ton,', '3', 'Star', 'Rating,', 'White),', 'HSU19E-TXS3B(INV)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41eRBv7JOWL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-convertible-HSU19E-TXS3B-INV/dp/B09SP8VPLP/ref=sr_1_430?qid=1679134259&s=kitchen&sr=1-430
424,Samsung,1.5,3,4.0,4,39990.0,63990.0,"['Inverter', 'Convertible', '5in1', 'Wifi', 'Split', 'AC', '(AR18BY3APWK,', 'WindFree', 'technology,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/21Ef9fBlUmL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Convertible-AR18BY3APWK-technology/dp/B09SCXBS5J/ref=sr_1_431?qid=1679134259&s=kitchen&sr=1-431
425,Blue,Star,Ton,2.8,4,37990.0,51750.0,"['Star', 'Inverter', 'Split', 'Ac', '(Copper,', 'IA318VNU,', '2022,', 'Duo', 'Finish', '(Matt-Gloss)', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41-Axw4U4nL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-IA318VNU-Matt-Gloss/dp/B09RFY8JG1/ref=sr_1_432?qid=1679134259&s=kitchen&sr=1-432
426,TOSHIBA,1.5,3,1.0,2,47417.0,65000.0,"['Inverter', 'Split', 'AC', '(Copper,', 'RAS-18HKCV3G-INT', '+RAS-18HACV3G-INT,', 'Gloss', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51ZVfprkKKL._AC_UL320_.jpg,https://www.amazon.in/TOSHIBA-Inverter-Copper-RAS-18HKCV3G-INT-RAS-18HACV3G-INT/dp/B08YNR5XJD/ref=sr_1_433?qid=1679134259&s=kitchen&sr=1-433
427,TOSHIBA,1.8,5,2.5,2,40756.01,40756.01,"['Antibacterial', 'Coating,', 'Dust', 'Filter,', 'Air', 'Purification,', 'Dehumidifier', 'Split', 'System', 'AC', '(Copper,', 'Inverte...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51ZVfprkKKL._AC_UL320_.jpg,https://www.amazon.in/TOSHIBA-Inverter-System-RAS-24ZKCV5G-INT-RAS-24ZACV5G-INT/dp/B08YN5DK3K/ref=sr_1_434?qid=1679134259&s=kitchen&sr=1-434
428,Lloyd,1.5,Inverter,3.3,4,40756.01,40756.01,"['Star', 'Copper', 'LS18I32WSEL', '(R32)', 'Split', 'AC', '(White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51qBOhAXF2L._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Inverter-Copper-LS18I32WSEL-Split/dp/B08LNS4NZF/ref=sr_1_435?qid=1679134259&s=kitchen&sr=1-435
429,CARRIER,SPLIT,2,3.9,3,50990.0,64700.0,"['3', 'STAR', 'INVERTER-WHITE', '(24K', '3', 'STAR', 'DURAFRESH', 'NEO-X)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61G7MRA3MfL._AC_UL320_.jpg,https://www.amazon.in/CARRIER-SPLIT-INVERTER-WHITE-DURAFRESH-NEO-X/dp/B07QF9CGTT/ref=sr_1_436?qid=1679134259&s=kitchen&sr=1-436
430,Samsung,1.5,3,1.7,2,50679.0,52700.0,"['Inverter', 'Split', 'AC', '(Alloy', 'AR18RV3HEWK', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61UQEBvJnjL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR18RV3HEWK/dp/B07P4PJNC7/ref=sr_1_437?qid=1679134259&s=kitchen&sr=1-437
431,TOSHIBA,1.5,5,4.1,11,40756.01,40756.01,"['Inverter', 'Split', 'AC', '(Copper,', 'RAS-18N3KCV-IN+RAS-18N3ACV-IN,', 'Gloss', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61+5Vo95ofL._AC_UL320_.jpg,https://www.amazon.in/Toshiba-Inverter-Copper-RAS-18N3KCV-RAS-18N3ACV/dp/B07NXGZQSC/ref=sr_1_438?qid=1679134259&s=kitchen&sr=1-438
432,Lloyd,Havells,Ton,4.5,7,40756.01,40756.01,"['Star', 'Inverter', 'Split', 'Ac', '(Copper', 'Ls24I31Af', 'White)']",https://m.media-amazon.com/images/I/6152xOx8+JL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Inverter-Split-Copper-LS24I31AF/dp/B07B83GXB2/ref=sr_1_436?qid=1679134261&s=kitchen&sr=1-436
433,Electrolux,1.5,5,3.8,245,48990.0,75990.0,"['Convertible', 'Inverter', 'Split', 'Air', 'Conditioner', '(AC),', '100%', 'Copper,', '4', 'Step', 'Filtration', 'with', 'PM2.5', 'Filte...']",https://m.media-amazon.com/images/I/51ob1fqk0CL._AC_UL320_.jpg,https://www.amazon.in/Electrolux-Convertible-Anti-Corrosion-UltimateHome-ESV185C3NA/dp/B0BBTS1PY1/ref=sr_1_437?qid=1679134261&s=kitchen&sr=1-437
434,1,Ton,Star,5.0,1,40756.01,40756.01,"['AC', '(Copper,', 'WFA312LL,', '2022,', 'White)']",https://m.media-amazon.com/images/I/61C4PYCeGFL._AC_UL320_.jpg,https://www.amazon.in/Star-Window-Copper-WFA312LL-White/dp/B09Y4JGWC2/ref=sr_1_438?qid=1679134261&s=kitchen&sr=1-438
435,OGeneral,1.1,4,5.0,2,40756.01,40756.01,"['Eco-Friendly', 'Window', 'AC', '(White)']",https://m.media-amazon.com/images/I/71fgBwbLjlL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-Star-Eco-Friendly-Window-White/dp/B09B1RKDHD/ref=sr_1_439?qid=1679134261&s=kitchen&sr=1-439
436,LG,1.5,Super,2.5,3,43990.0,66990.0,"['5-in-1', 'Cooling', 'DUAL', 'Inverter', '5', 'Star', 'Split', 'AC', '(Copper,', 'MS-Q18KNZA,', 'White)']",https://m.media-amazon.com/images/I/51Q5TvB6PgL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Cooling-Inverter-MS-Q18KNZA/dp/B08VDWHT1J/ref=sr_1_440?qid=1679134261&s=kitchen&sr=1-440
437,Daikin,1.8,3,3.8,245,59979.0,72900.0,"['Inverter', 'Split', 'Ac', '(Copper,', 'FTKL/RKL-60TV16U,', 'White,', 'Made', 'In', 'India)']",https://m.media-amazon.com/images/I/51hn7NHS3TL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-FTKL-RKL-60TV16U/dp/B08RP7DWNT/ref=sr_1_441?qid=1679134261&s=kitchen&sr=1-441
438,OGeneral,1.5,3,4.0,3,56990.0,63160.0,"['Split', 'AC', '(ASGA18FUTD)', '(White)']",https://m.media-amazon.com/images/I/51iXKv89hUL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-ASGA18FUTD-Split-Star-Conditioner/dp/B08B4VGX3G/ref=sr_1_442?qid=1679134261&s=kitchen&sr=1-442
439,Raptor,Air,Motor,3.8,245,2400.0,2950.0,"['watt', '910', 'RPM', 'Window', 'Unit', 'RA', '274']",https://m.media-amazon.com/images/I/41bi9VBJflL._AC_UL320_.jpg,https://www.amazon.in/Raptor-Conditioner-Motor-Window-274/dp/B088JYCDDD/ref=sr_1_443?qid=1679134261&s=kitchen&sr=1-443
440,Samsung,1.5,3,2.7,4,53842.0,56000.0,"['Inverter', 'Split', 'AC', '(Copper', 'AR18RV3HFTY', 'White)']",https://m.media-amazon.com/images/I/61Q3CimBXNL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR18RV3HFTY/dp/B07P2H7NL1/ref=sr_1_444?qid=1679134261&s=kitchen&sr=1-444
441,Samsung,1,3,4.5,2,44748.0,46500.0,"['Inverter', 'Split', 'AC', '(Alloy', 'AR12RV3HEWK', 'White)']",https://m.media-amazon.com/images/I/61UQEBvJnjL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR12RV3HEWK/dp/B07P1CCQSP/ref=sr_1_445?qid=1679134261&s=kitchen&sr=1-445
442,Carrier,2,3,3.8,245,50990.0,59990.0,"['Split', 'AC', '-', 'White(24K', 'EMPERIA', 'NEO+,Copper', 'Condenser)']",https://m.media-amazon.com/images/I/3132oyAba7L._AC_UL320_.jpg,https://www.amazon.in/Carrier-Ton-Star-Split-Condenser/dp/B07NP6MS7J/ref=sr_1_446?qid=1679134261&s=kitchen&sr=1-446
443,Haier,1.5,3,3.8,5,40756.01,40756.01,"['Inverter', 'Split', 'Air', 'Conditioner', '(Copper', 'HSU-18NRG3A(DCINV)', 'White)']",https://m.media-amazon.com/images/I/51lWqSKJ5mL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Conditioner-HSU-18NRG3A-DCINV/dp/B07NDSQPNG/ref=sr_1_447?qid=1679134261&s=kitchen&sr=1-447
444,Onida,1.5,3,3.0,5,33370.0,34990.0,"['Window', 'AC', '(Copper', 'WA183TRC', 'White)']",https://m.media-amazon.com/images/I/91Dxa331VML._AC_UL320_.jpg,https://www.amazon.in/Onida-Window-Copper-WA183TRC-White/dp/B079VQZ8V2/ref=sr_1_451?qid=1679134261&s=kitchen&sr=1-451
445,Voltas,1,5,3.6,4,57897.0,69990.0,"['Inverter', 'Split', 'AC', '(Copper', '125VH', 'Crown', 'AW', 'White)']",https://m.media-amazon.com/images/I/61JYUFTlLcL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-125VH-Crown-AW/dp/B079PVMK2C/ref=sr_1_452?qid=1679134261&s=kitchen&sr=1-452
446,Samsung,1,3,3.9,3,42428.0,43730.0,"['Inverter', 'Split', 'AC', '(Alloy', 'AR12NV3PAWK', 'Maldives', 'Plain)']",https://m.media-amazon.com/images/I/61B0SWJe6mL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-AR12NV3PAWK-Maldives/dp/B079FG5JVL/ref=sr_1_453?qid=1679134261&s=kitchen&sr=1-453
447,QAWACHH,3,1,3.8,245,699.0,1399.0,"['Function', 'pet', 'Design', 'Mist', 'ultrasonic', 'Mini', 'USB', 'air', 'humidifier', 'with', 'led', 'Light', 'with', 'Mini', 'Fan', '(White)']",https://m.media-amazon.com/images/I/316uSDwG+XL._AC_UL320_.jpg,https://www.amazon.in/Qawachh-Brand-Conditional-Colour-Delivery/dp/B0731DZWDM/ref=sr_1_454?qid=1679134261&s=kitchen&sr=1-454
448,Hitachi,ZUNOH,1.5,3.8,245,40756.01,40756.01,"['2', 'Star', 'Split', 'AC', '(Copper,', 'Dust', 'Filter,', '2022', 'Model,', 'RSOG218HFDOF,', 'White)']",https://m.media-amazon.com/images/I/51elXllBzUL._AC_UL320_.jpg,https://www.amazon.in/Hitachi-ZUNOH-Copper-Filter-RSOG218HFDOF/dp/B0BCXDHGQ1/ref=sr_1_455?qid=1679134261&s=kitchen&sr=1-455
449,Daikin,1,3,3.8,245,40756.01,40756.01,"['Split', 'System', 'Air', 'Conditioner', '(GTL35TV16W1)', 'White']",https://m.media-amazon.com/images/I/21W4kZlIqOL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Split-System-Conditioner-GTL35TV16W1/dp/B09V83JQ3R/ref=sr_1_456?qid=1679134261&s=kitchen&sr=1-456
450,CS/CU-KU12YKYF,Panasonic,Ton,3.8,245,33990.0,50900.0,"['Star', 'Split', 'Air', 'Conditioners', '2022', 'Model,']",https://m.media-amazon.com/images/I/51kbGjsdNPL._AC_UL320_.jpg,https://www.amazon.in/CS-CU-KU12YKYF-Panasonic-Split-Conditioners/dp/B09TJHSY21/ref=sr_1_457?qid=1679134261&s=kitchen&sr=1-457
